# energy,localization
-2.248989511045560996e-01,-9.081049399916519826e-01
-1.174873719753329465e-01,-9.095113662200629001e-01
-1.108523515168745865e-01,-9.117470609505127221e-01
-1.310627339677538240e-03,-8.718840357918853368e-01
5.434422618994840144e-03,-8.732381275389261566e-01
1.145426519920823560e-01,-9.109351404430191534e-01
1.219538976858384471e-01,-9.074694197906025828e-01
2.278615439330156922e-01,-9.077304044955696316e-01
2.370595269868061294e-01,-9.053691603575955149e-01
3.360098832304402316e-01,-9.014672113313287882e-01
3.474705914223479852e-01,-8.974706896373395582e-01
4.333680055918275875e-01,-8.889881156740446766e-01
4.480871595409477437e-01,-8.780462507117601234e-01
5.081693014130268526e-01,-8.677903036161371819e-01
5.241635993637641100e-01,-8.195421665179117854e-01
5.845653794641019196e-01,-6.640243251498841870e-01
9.492023792390339443e-01,-8.421566474158664883e-01
9.749590489238308955e-01,-8.188821761798499299e-01
9.907531349213737348e-01,-8.433069274366497003e-01
1.047502701403231429e+00,-8.518865277684675164e-01
1.062389827194893943e+00,-8.604539291080668395e-01
1.135680118360155033e+00,-8.725844477900941421e-01
1.148152525500252041e+00,-8.755165662258393988e-01
1.227981705446372640e+00,-8.843508306937235552e-01
1.238483929377591997e+00,-8.854780797862864539e-01
1.319695323503521367e+00,-8.915314762386751246e-01
1.328745909768448197e+00,-8.918324978520960622e-01
1.408370790316598953e+00,-8.959114958935002759e-01
1.416511050385822035e+00,-8.954913204079915090e-01
1.487601208140728826e+00,-8.986794347514966974e-01
1.507360647615922922e+00,-8.786651474888906854e-01
1.574655549179418967e+00,-8.952331625436561469e-01
1.582493580074090911e+00,-8.954571797874578687e-01
1.649484173537038023e+00,-9.019150486429420299e-01
1.655963018834034184e+00,-9.042502615138435784e-01
1.718312290925324781e+00,-9.004364161513402909e-01
1.724210876129143255e+00,-8.983466514227469446e-01
1.780840006021646493e+00,-9.025893585284033849e-01
1.786327771240741491e+00,-9.011220652409236420e-01
1.836628857843632279e+00,-9.034824687372537966e-01
1.842079697416439954e+00,-9.013415662554538077e-01
1.885719544280505922e+00,-9.056780464530581609e-01
1.890733316637409622e+00,-9.043631448535176531e-01
1.927565699305469060e+00,-9.046989930401987401e-01
1.932341835125944707e+00,-9.026347883096010882e-01
1.962062334884716819e+00,-9.051787074477160022e-01
1.966630106477349926e+00,-9.018098885694456612e-01
1.989055048529995373e+00,-9.054060402062881208e-01
1.993356128302085084e+00,-8.995028986085833456e-01
2.008421940815950268e+00,-9.056062321958630035e-01
2.012246394245767789e+00,-8.920413813773893086e-01
2.020076579065075872e+00,-9.057169766866346450e-01
2.022573725973138004e+00,-8.720271786835671612e-01
2.037275402015899850e+00,-6.045567948325044627e-01
-2.033813507030128864e+00,-9.359925704948401926e-01
-2.030660870732728274e+00,-9.033647762764241973e-01
-2.027998488293115020e+00,-9.217430852745026604e-01
-2.019127355805214741e+00,-9.032299497527391807e-01
-2.015590655305301127e+00,-9.117360608878866124e-01
-1.999966901382123963e+00,-9.029893076933229734e-01
-1.996007988157249891e+00,-9.072496696993721521e-01
-1.973274078733985970e+00,-9.026162639061013904e-01
-1.969068240040797724e+00,-9.048653267828556945e-01
-1.939179294073704041e+00,-9.021026043054573007e-01
-1.934761152624418390e+00,-9.034231911168573159e-01
-1.897870428360869166e+00,-9.025375487687263831e-01
-1.893272050081072688e+00,-9.024280744204580262e-01
-1.849810222676628646e+00,-8.976309571155508538e-01
-1.844525254377031853e+00,-8.983614431444792991e-01
-1.794492684057999332e+00,-8.994642695094080542e-01
-1.789244680117302977e+00,-8.997297112018831644e-01
-1.733027345951206222e+00,-8.997618614866941256e-01
-1.727593880768700352e+00,-8.969430458992236899e-01
-1.665754032565864851e+00,-8.907804969686399232e-01
-1.659844633241005063e+00,-8.958080571544255744e-01
-1.594220194138131985e+00,-8.838968716170330087e-01
-1.586454960980729245e+00,-8.842926995987430150e-01
-1.522018097278361459e+00,-8.618850976458032331e-01
-1.496222257895448937e+00,-8.924476238490349767e-01
-1.429970611000700886e+00,-8.878014307590782472e-01
-1.420895452045759066e+00,-8.909260062800643531e-01
-1.344335679734420808e+00,-8.837405237294653215e-01
-1.335350506559908723e+00,-8.850991350699912719e-01
-1.257111419661941509e+00,-8.759352366995125649e-01
-1.247314673876827928e+00,-8.770192908121849928e-01
-1.171176384489779787e+00,-8.641677287743408931e-01
-1.160065748878637670e+00,-8.612070143709104064e-01
-1.091783202522473628e+00,-8.478662706313893072e-01
-1.079177901804004414e+00,-8.402479360667716168e-01
-1.028717942817686914e+00,-8.337043253591803760e-01
-1.016114149568832392e+00,-8.122724885226511038e-01
-9.948554662934191439e-01,-8.437198390174504015e-01
-5.271773346120318671e-01,-7.273431532072406336e-01
-4.913376020758696838e-01,-8.236613037961090233e-01
-4.791321625542758200e-01,-8.647251029217047913e-01
-4.220874067734176616e-01,-8.758985585472517377e-01
-4.112520296686158483e-01,-8.842594034053055108e-01
-3.286913491932883513e-01,-8.949453630590026298e-01
-3.198222976014379326e-01,-8.981941416939575040e-01
-2.238914650624510561e-01,-9.038745399808220116e-01
-2.162252629845635155e-01,-9.059326053181698812e-01
-1.139209980921289805e-01,-9.083032349212234458e-01
-1.062420704992500242e-01,-9.100815713026515485e-01
-1.495332858688829501e-03,-8.792109331940647365e-01
6.368940733632216626e-03,-8.806057563788940445e-01
1.105820107984234052e-01,-9.097319710161776429e-01
1.191277820389858022e-01,-9.057655584062258569e-01
2.194974495434461603e-01,-9.056849180803632215e-01
2.303354774229170454e-01,-9.030268577978287636e-01
3.223551767181569994e-01,-8.983413597343901102e-01
3.354452502797774516e-01,-8.932010740269491489e-01
4.128313180292586537e-01,-8.852740693861551602e-01
4.286793398017497703e-01,-8.714071765291816485e-01
4.796717682080064438e-01,-8.664580063405155075e-01
4.945786312148847119e-01,-8.199564708487406817e-01
5.631281626318943578e-01,-6.209883500748810681e-01
9.954842702609508764e-01,-8.323319183030033486e-01
1.016719876543843215e+00,-8.104087817718111930e-01
1.032186246424894094e+00,-8.353184517206747595e-01
1.080855680874633240e+00,-8.395895328502733790e-01
1.096865013750264461e+00,-8.504358558404364610e-01
1.162619398805286641e+00,-8.614242419251360028e-01
1.176729950968591343e+00,-8.659092021704768438e-01
1.250503223072428005e+00,-8.754357039312637978e-01
1.262712486535901180e+00,-8.771849867319236882e-01
1.339059836052740593e+00,-8.843431681282339918e-01
1.349732992303227519e+00,-8.849566406095228377e-01
1.425139220806683538e+00,-8.896377707646446753e-01
1.434895695910094027e+00,-8.891133570203372249e-01
1.499795246055010800e+00,-8.929350607755771607e-01
1.527989200786238344e+00,-8.602487719899355456e-01
1.590035070272347140e+00,-8.847587585503414731e-01
1.599579494296792248e+00,-8.865524077654585167e-01
1.663600484734454543e+00,-8.962133916918518795e-01
1.671404697481229551e+00,-8.992820514494765938e-01
1.731530687554862391e+00,-8.957290350467922435e-01
1.738611127664732692e+00,-8.935137468696052743e-01
1.793350511298745120e+00,-8.985748926897012545e-01
1.799920094463973053e+00,-8.968810273473093453e-01
1.848550710476631886e+00,-8.987140446191611565e-01
1.855230123535335895e+00,-8.961623994689983386e-01
1.897295435960579146e+00,-9.030558538103086175e-01
1.903300648478065016e+00,-9.016243290700999280e-01
1.938805382979939429e+00,-9.014640915643332697e-01
1.944479049265347426e+00,-8.991581763588961662e-01
1.973040815090105982e+00,-9.021983817193159894e-01
1.978429278583071715e+00,-8.980360718653717100e-01
1.999839149126008131e+00,-9.025066534080858904e-01
2.004819536423597448e+00,-8.955306338449066095e-01
2.019071488015584226e+00,-9.028055269558036278e-01
2.023332107000388458e+00,-8.881436700261954309e-01
2.030647033155750236e+00,-9.029688499016316205e-01
2.033217717781742095e+00,-8.741359118568410302e-01
2.054134684911361752e+00,-5.556850019384679262e-01
-2.046256655684723924e+00,-9.294653488247053286e-01
-2.043157284388872785e+00,-9.001492011369978119e-01
-2.040340548928527120e+00,-9.182155870919983531e-01
-2.031725583244714528e+00,-8.999569050022860894e-01
-2.027887223802256944e+00,-9.088672809775931727e-01
-2.012738695164417724e+00,-8.996058514777299786e-01
-2.008379480556237606e+00,-9.042805367324528998e-01
-1.986298574557930463e+00,-8.990468684460124482e-01
-1.981641259861274706e+00,-9.014491555698139758e-01
-1.952541761365546247e+00,-8.982859904910964755e-01
-1.947606665618633937e+00,-8.997599760605705654e-01
-1.911689399796443922e+00,-8.989170650283833108e-01
-1.906546133591046743e+00,-8.981887165171947851e-01
-1.864512307641343014e+00,-8.895457524742793609e-01
-1.858056056229248520e+00,-8.900143891234352234e-01
-1.809544223307152366e+00,-8.941756883680351820e-01
-1.803460057412588746e+00,-8.951518605060536649e-01
-1.748983794753700360e+00,-8.941564429458460639e-01
-1.742768634875562661e+00,-8.910560510624015995e-01
-1.683009432808420414e+00,-8.835920838098098029e-01
-1.676179644107965272e+00,-8.890481333159661048e-01
-1.613854215045876339e+00,-8.724213492012107274e-01
-1.604484761558365280e+00,-8.690180053326695964e-01
-1.543885509655727351e+00,-8.344283677415350597e-01
-1.510377131341946289e+00,-8.842402646994759197e-01
-1.450135282476833432e+00,-8.803362623410773136e-01
-1.439657911108614519e+00,-8.845131588288996927e-01
-1.367362338023617285e+00,-8.763451558147978826e-01
-1.357298522157615039e+00,-8.776948911907670459e-01
-1.283612916513336089e+00,-8.674428464514533088e-01
-1.272915396639639818e+00,-8.681629148505101146e-01
-1.202268237242186677e+00,-8.549407100699109030e-01
-1.190457544047152538e+00,-8.512158517955469295e-01
-1.128758353223531241e+00,-8.391250672911648723e-01
-1.115923521020870446e+00,-8.303749124978612173e-01
-1.072046457756017146e+00,-8.278966536084201300e-01
-1.060050962016340526e+00,-8.062489153348211257e-01
-1.042103624665856154e+00,-8.365868033292398476e-01
-4.955903984811761420e-01,-7.095928475556037007e-01
-4.624202325400528779e-01,-8.218039385323342438e-01
-4.511993447627984932e-01,-8.639433668483901263e-01
-4.008310904215777737e-01,-8.718514341934636702e-01
-3.901059527346793510e-01,-8.809420959475843249e-01
-3.143486206703939856e-01,-8.913067902474329784e-01
-3.051508117730176162e-01,-8.948327917159536460e-01
-2.150912708969338061e-01,-9.012615890422387421e-01
-2.068919689654489524e-01,-9.032461346559159665e-01
-1.099266200627641576e-01,-9.065749391048176786e-01
-1.013053812309551716e-01,-9.076225616629348680e-01
-1.642892975499927761e-03,-8.861947889287531410e-01
7.214070300531730089e-03,-8.872634336574942715e-01
1.062799987886334091e-01,-9.079414627443087582e-01
1.157015371126677017e-01,-9.034342535739985358e-01
2.103977391515844120e-01,-9.032339717183964778e-01
2.227549450504190676e-01,-9.003270521313129215e-01
3.077894989781107538e-01,-8.952242881671436114e-01
3.222033147402715292e-01,-8.889721064262745553e-01
3.916633417298927000e-01,-8.822931207685317245e-01
4.081261780085224111e-01,-8.660892016536904103e-01
4.516967488072397008e-01,-8.659207437314112576e-01
4.654274928141595158e-01,-8.231753738474930637e-01
5.442248418050559255e-01,-5.849004453208017651e-01
1.042674015563413548e+00,-8.242264428432716228e-01
1.060593320821200836e+00,-8.041059991563617171e-01
1.075465390927065057e+00,-8.284072270951640116e-01
1.117542230678508774e+00,-8.293725445682262887e-01
1.134173353217971192e+00,-8.418651681530836539e-01
1.193066608654378635e+00,-8.511079113703935439e-01
1.208446368356828060e+00,-8.570666317070514406e-01
1.276294264401785616e+00,-8.665933216124496186e-01
1.289990002948791625e+00,-8.690335714664445543e-01
1.361343763178647803e+00,-8.768835467974431808e-01
1.373482092381663966e+00,-8.778667998894251756e-01
1.444351525041244644e+00,-8.825743454302660274e-01
1.455600647832505645e+00,-8.819088524907218174e-01
1.513839598779321616e+00,-8.863687953745505999e-01
1.551958993263802267e+00,-8.359305305809112685e-01
1.608527248163170942e+00,-8.706442587652034604e-01
1.619622771763444824e+00,-8.754739360425971562e-01
1.680377904053492522e+00,-8.890324298009856241e-01
1.689439406948932465e+00,-8.927370508771933499e-01
1.747185099648334683e+00,-8.901777585475358912e-01
1.755391465695920417e+00,-8.881366356053791433e-01
1.808114689475260439e+00,-8.938458120426322484e-01
1.815710018230025646e+00,-8.919456646471095596e-01
1.862672556600511120e+00,-8.912998932638335203e-01
1.870609911349519816e+00,-8.892028874002453342e-01
1.911000903330961620e+00,-8.998699358908984758e-01
1.917951726389398148e+00,-8.983402069181652960e-01
1.952102621473057020e+00,-8.975374721281024204e-01
1.958601790821287603e+00,-8.951930085682845428e-01
1.986023922341299874e+00,-8.986173812634461466e-01
1.992161651558821411e+00,-8.936182382944566349e-01
2.012588973050843055e+00,-8.990212557321378695e-01
2.018150922666989366e+00,-8.912705197644165134e-01
2.031660187848390198e+00,-8.994503160795825902e-01
2.036250412645314700e+00,-8.846467613284677567e-01
2.043141098293578484e+00,-8.996815071993681245e-01
2.045751491654554055e+00,-8.749312123772200467e-01
2.074215177794973552e+00,-5.125779220283381843e-01
-2.060628159328453002e+00,-9.230740307539548883e-01
-2.057580491522386534e+00,-8.963624909105162297e-01
-2.054648307756893999e+00,-9.139479189914275770e-01
-2.046266755410999671e+00,-8.960966897252424790e-01
-2.042185838197038361e+00,-9.051019898572907341e-01
-2.027481220371267767e+00,-8.955995141850595642e-01
-2.022788122952312584e+00,-9.005782109393846158e-01
-2.001336061139952438e+00,-8.947676464168579091e-01
-1.996306238004926570e+00,-8.972120521278215133e-01
-1.967972481886105740e+00,-8.936826904418950779e-01
-1.962578616994103742e+00,-8.953548978865140118e-01
-1.927667821709615925e+00,-8.945425879116347678e-01
-1.922041486344357342e+00,-8.928224779419845492e-01
-1.881694214573950141e+00,-8.788999115613496116e-01
-1.873709234880433394e+00,-8.778038500389919729e-01
-1.826884554885621181e+00,-8.877472656655770455e-01
-1.819903962018317944e+00,-8.900652317565221905e-01
-1.767402350902689268e+00,-8.873668769996700956e-01
-1.760396016500326732e+00,-8.845527124466161517e-01
-1.702990859965778370e+00,-8.754397866762891889e-01
-1.695218481253152554e+00,-8.805634439995997376e-01
-1.636695307235768837e+00,-8.594558122589112115e-01
-1.625820655791176739e+00,-8.488584763677087253e-01
-1.568232631716162784e+00,-7.963555184566509793e-01
-1.526439858799216953e+00,-8.748031108616354246e-01
-1.472451734211885910e+00,-8.719789671097181172e-01
-1.460702050048272360e+00,-8.775764635454351703e-01
-1.392957370054786814e+00,-8.689535817073050783e-01
-1.381947429909311076e+00,-8.701515824954195732e-01
-1.312876613909451429e+00,-8.594365228358679110e-01
-1.301481756465866058e+00,-8.595165083190965394e-01
-1.236153120274804840e+00,-8.466618277834195849e-01
-1.223885959722806005e+00,-8.423962339626747120e-01
-1.168152556570933642e+00,-8.318780078966740987e-01
-1.155332766964009661e+00,-8.223444253383568325e-01
-1.116888388486753314e+00,-8.231017261098628746e-01
-1.105550465950256633e+00,-8.016447986941783732e-01
-1.090124459020400893e+00,-8.305691011440895499e-01
-4.648823925088184095e-01,-6.981514222491829180e-01
-4.343582765961281345e-01,-8.211389958799811817e-01
-4.241046897910805136e-01,-8.634193467976620795e-01
-3.792171184046425614e-01,-8.686587603791672274e-01
-3.688357699570422588e-01,-8.780749587663470024e-01
-2.992813463686872510e-01,-8.877441765389614270e-01
-2.899865285541317061e-01,-8.913855101101888501e-01
-2.056618068346734718e-01,-8.982940677446568101e-01
-1.971219595746714348e-01,-9.000139006993868040e-01
-1.056045678761888956e-01,-9.041248888509976211e-01
-9.614577130616751288e-02,-9.042952787765189404e-01
-1.750486391690456644e-03,-8.922936759741538770e-01
7.951918440896436208e-03,-8.925773928684321845e-01
1.017407847088997036e-01,-9.054151924784272776e-01
1.117128839526846384e-01,-9.003128349005959929e-01
2.007948888334705195e-01,-9.003634690354718195e-01
2.145441977956149548e-01,-8.972141399559463437e-01
2.926971132035549039e-01,-8.920895538117988854e-01
3.081415034105396966e-01,-8.848104711453826932e-01
3.703663310203652581e-01,-8.797406007145683882e-01
3.870457913492579283e-01,-8.619376208832859598e-01
4.245693646826290690e-01,-8.656217038219859994e-01
4.371735615767978200e-01,-8.270843366334262869e-01
5.278778372021368792e-01,-5.529802689853162700e-01
1.090640929287313821e+00,-8.175312956124349828e-01
1.106040038696512795e+00,-7.992776687846023798e-01
1.120189631745757142e+00,-8.223623760157012796e-01
1.156877608635344057e+00,-8.210143116707214750e-01
1.173742317562288084e+00,-8.345303174755149822e-01
1.226501854191630825e+00,-8.418903953223095815e-01
1.242802881783760638e+00,-8.490780368218290297e-01
1.304980136948700631e+00,-8.580930557392417724e-01
1.319933859735396453e+00,-8.612808864425992583e-01
1.386253163392596299e+00,-8.693431221371445972e-01
1.399657104161169840e+00,-8.707181747929477744e-01
1.465732953146819062e+00,-8.747088135066571901e-01
